MA,KU,KS,MUU
0.04404785388644448,0.2046480720300484,0.47753584775865854,0.27376822632484854
0.20132021584230297,0.34805516949296894,0.36949604532223757,0.08112856934249052
0.9254292723697992,0.029992641212223174,0.042579312742877906,0.001998773675099993
0.00459741081432545,0.055229744829016575,0.38659588621476504,0.553576958141893
0.15875818314336587,0.3883816018807918,0.3677643392245706,0.08509587575127175
0.26464121166842086,0.651426044414288,0.06821523107716496,0.01571751284012596
0.9292049397579971,0.03422547143289654,0.034928133314764305,0.001641455494342234
0.01775747376165192,0.10463993503080941,0.6670698293559286,0.21053276185161043
0.1328279751528682,0.5792022342601129,0.20718506891757593,0.08078472166944332
0.5725674692933342,0.3470645538925335,0.07551978706851115,0.00484818974562151
0.02162987543029907,0.10105535286213405,0.6267128151623352,0.2506019565452315
0.3089435202344295,0.29190366429295156,0.3248029719786302,0.07434984349398896
0.024188530597464272,0.12113374969526335,0.6712518996581771,0.18342582004909505
0.07588752300709616,0.22174372604438744,0.4849792639764691,0.21738948697204713
0.12088034912323646,0.3504454404370144,0.4381967545038982,0.09047745593585108
0.07873253443820959,0.1762365418839607,0.6121367477170055,0.13289417596082415
0.9058986975318097,0.030588098608775503,0.05991558982772556,0.0035976140316891906
0.1695446774729237,0.5616258081524395,0.17896656933329738,0.08986294504133911
0.34822845719522194,0.5201661507617213,0.11465412610678069,0.016951265936276275
0.029866562352603022,0.1249089640463244,0.45336622285502903,0.3918582507460436
0.051254022845273174,0.2188516305127308,0.6531350429221474,0.07675930371984878
0.9094853438909031,0.04297964906615759,0.045680175864681025,0.0018548311782579621
0.976365222487161,0.004248110024940355,0.01932820817721257,5.845931068595682e-05
0.02454344788235051,0.1572301518546826,0.6292327419807925,0.18899365828217443
0.5874586056390532,0.1805374122595992,0.18517730284757036,0.046826679253777106
0.09377352939695882,0.2747246350287292,0.5422233226323794,0.08927851294193276
0.0479417338200227,0.1906474346724301,0.4882028764123572,0.27320795509518997
0.02277908760709768,0.14067444407385174,0.5989977510364515,0.2375487172825991
0.018069114862352343,0.10413476949313283,0.6735493248329374,0.20424679081157732
0.0239954274829416,0.13090794321916363,0.5787344823187374,0.2663621469791576
0.01917286219168935,0.849774469473424,0.10201473851450388,0.029037929820383085
0.1316807454788203,0.24883407155078466,0.5562630202996883,0.06322216267070675
0.6465901012670642,0.2730817622679338,0.06963767060810558,0.010690465856896161
0.835735462231109,0.0654948517189923,0.08509527811971376,0.013674407930184684
0.806591384887498,0.1530369931766441,0.037201073907826634,0.003170548028031286
0.03931078635091679,0.17509347287876909,0.5212981843441868,0.26429755642612746
0.1779958382391902,0.35114225162604584,0.40830091800535945,0.06256099212940432
0.23363215353821637,0.6943867181603335,0.06068313261725006,0.011297995684199808
0.1984317782077169,0.33353785136235214,0.34432804715894805,0.123702323270983
0.133111863564417,0.20818188613835734,0.3999845281768797,0.25872172212034594
0.7832170020227758,0.08951329821380556,0.11165009583400914,0.015619603929409467
0.03388883723933287,0.161823924712246,0.5520181984325166,0.25226903961590447
0.02779672020372499,0.1414524983270564,0.5077935656863048,0.32295721578291386
0.09110618869826846,0.39313734760262675,0.3011778109664618,0.21457865273264295
0.2370711814494415,0.31393987397352385,0.378051859440693,0.0709370851363416
0.2717167945121609,0.31352458779661896,0.3508054888414177,0.06395312884980248
0.20252570716658722,0.2501204879907741,0.42839930612775456,0.11895449871488399
0.15147082248067362,0.7827355622047844,0.0587585023263214,0.0070351129882209795
0.04860869273872833,0.13385776081614864,0.74709021379434,0.07044333265078286
0.033422187577609154,0.06639916068937418,0.42115810698218403,0.4790205447508326
0.5745714443618657,0.20880835672945366,0.1524448551101504,0.06417534379853018
0.8726094643217421,0.06959535780894614,0.052997993180172225,0.00479718468913948
0.02766663143264433,0.06323931342293272,0.47409718505998183,0.4349968700844412
0.016344901298249045,0.05996500185586278,0.2416212565114684,0.6820688403344198
0.4969861841314277,0.35155857729594986,0.13669304735863907,0.014762191213983322
0.017014741283045965,0.10362758584752407,0.48392164159598416,0.3954360312734459
0.6071524277823191,0.2829453444322801,0.09778912517583675,0.012113102609564195
0.01745852202270786,0.046603791926663946,0.1933627813505822,0.7425749047000458
0.025561700696641765,0.11632086026759719,0.5714192045399402,0.2866982344958209
0.022709443597413094,0.12825223304625588,0.678074884356733,0.17096343899959773
0.031961312176737734,0.06159070215856222,0.5181509032773034,0.38829708238739663
0.06778052438964059,0.3894710523327599,0.29505900619922587,0.24768941707837364
0.05949751130928797,0.12975857528611956,0.5228146257714833,0.28792928763310915
0.6003511449996607,0.30739900047261415,0.08599953462062038,0.00625031990710503
0.010498844552059843,0.04662942576183179,0.1565776801459593,0.786294049540149
0.02446976286014793,0.15483759222446883,0.4132358894832335,0.40745675543215
0.9025713962612802,0.05177434643858716,0.044925764069534455,0.0007284932305977979
0.8501404983815537,0.09613980503493025,0.05023107948330055,0.003488617100215565
0.7923952368452547,0.1576729244424423,0.04328511141302472,0.006646727299278826
0.05075632804342048,0.17605908459405628,0.6365679953997336,0.13661659196279
0.8812468503235915,0.08308797538282742,0.032017557425841454,0.0036476168677391963
0.0740869521764251,0.5130190828986461,0.2709181687733054,0.14197579615162367
0.6940202049216683,0.22962032916815328,0.06879393482706556,0.00756553108311273
0.5217872101353529,0.21176739964575572,0.2542174866656462,0.012227903553245417
0.8056335643670286,0.07823638314240024,0.11183309482528715,0.00429695766528432
0.025251316928409567,0.056853017057560414,0.4285368912381761,0.48935877477585377
0.11879488029076157,0.6752430635516719,0.1494803788865448,0.056481677271021595
0.022494100306657536,0.07832227596598038,0.5126368278143572,0.3865467959130047
0.5164859134904581,0.270571326068215,0.1941406518581908,0.018802108583135888
0.13744756969929778,0.3789776986052178,0.3819329648961339,0.10164176679935054
0.23682982652623683,0.1768575418013844,0.5006513545810145,0.08566127709136419
0.22563362017563132,0.24828651126386034,0.4576083802934333,0.06847148826707489
0.3896448797178182,0.2628583882258525,0.3034412714439625,0.044055460612366766
0.7397135551588282,0.18304679634904247,0.0714533931143789,0.005786255377750503
0.5363191894691034,0.14209959855596124,0.30843992885753485,0.013141283117400204
0.09901063380434218,0.6129671276313884,0.2039950374810312,0.08402720108323823
0.38626932882901094,0.2648741138014829,0.3000099873067359,0.04884657006277023
0.9381978819328484,0.017660665486050373,0.03825017281789879,0.00589127976320297
0.7722327386314524,0.08994799309708129,0.11640222284198383,0.021417045429482643
0.1253811594219772,0.7987910709731549,0.06504532717928763,0.010782442425580635
0.13809807783996925,0.787523019387341,0.0631795844070631,0.011199318365626057
0.13451255760877914,0.6422161726919249,0.14060583861904719,0.08266543108024846
0.6011147566320726,0.3324567711140326,0.06143404735617586,0.004994424897718943
0.0505322526081415,0.2525305963093231,0.4635936473962763,0.23334350368625953
0.6433661888374438,0.27828073363078437,0.06922271370078964,0.009130363830982546
0.17409178539565937,0.09996942924826603,0.6552367580179113,0.07070202733816319
0.28059110171188584,0.09666781234026059,0.5514920209704404,0.07124906497741325
0.4600504795196201,0.4212123454563531,0.10511351668806608,0.013623658335961098
0.14126051714258428,0.16412064362843182,0.5693657160308456,0.12525312319813808
0.6466267658373599,0.2782692659751145,0.06994861664616807,0.005155351541357891
0.04208976710396458,0.2166722041391363,0.28999937941286447,0.45123864934403474
0.023019388440294872,0.07051326832534549,0.5362294615704521,0.37023788166390753
0.027791584609747476,0.14863429976997738,0.5010862224388078,0.3224878931814674
0.011836375895197324,0.041155584404908234,0.19805334637828134,0.7489546933216136
0.040942983823661176,0.13261396243567566,0.46279478984486844,0.3636482638957951
0.022523425281318385,0.14195972379128474,0.2623627099139445,0.5731541410134523
0.11183277111734594,0.1449848317054693,0.6729284031989302,0.07025399397825445
0.1512089821515253,0.19924690121309563,0.424400070949079,0.22514404568629992
0.10056385861757393,0.3754298034587601,0.4037736777721333,0.12023266015153274
0.04210373703030266,0.10527617379969481,0.44279621459057267,0.40982387457942976
0.010212256457662232,0.040798941704391536,0.12013306066382137,0.8288557411741249
0.0182260089005702,0.079633449625029,0.515685488431879,0.3864550530425219
0.054494180972477574,0.3069351705287914,0.4129605959298063,0.22561005256892483
0.03439375145292033,0.127510251655659,0.3941517981195929,0.44394419877182806
0.15001660626197283,0.7850956792943913,0.0541264843933488,0.010761230050287071
0.627589919428736,0.2965448650203874,0.07114330978682076,0.004721905764055795
0.9002325472569188,0.06527324891148259,0.030059578463662685,0.004434625367935674
0.5674918724618088,0.2630751505125147,0.15716320481431378,0.0122697722113627
0.10584290868094849,0.3951262571254158,0.29880873309224026,0.20022210110139557
0.9209773422867952,0.020068421718188775,0.05773162828621337,0.0012226077088026898
0.1098673797186579,0.43117560686280504,0.26126042320487497,0.19769659021366207
0.8038944626411386,0.06582121633912408,0.12419229140858729,0.00609202961114965
0.807439551434869,0.08171023748177644,0.1067118496403249,0.004138361443029908
0.6673750830886973,0.2516659435246036,0.07262704480968546,0.008331928577013788
0.6453750328808077,0.26980164210617974,0.07598784396349716,0.008835481049515521
0.01959831878232987,0.1185267059788841,0.7242765185780616,0.13759845666072446
0.21773918553452623,0.2576835400228121,0.4063353611486706,0.11824191329399103
0.02329590740136183,0.05720703473650886,0.5086229666451901,0.4108740912169393
0.6042372359390119,0.32025754253383176,0.0731768648113159,0.002328356715840407
0.10423992589603089,0.6348678663196731,0.17987196056442978,0.08102024721986653
0.5515789319716086,0.27828540628691734,0.14178425572728148,0.02835140601419298
0.0972047860429338,0.41276410944506153,0.4027815922123532,0.08724951229965144
0.04821421299502956,0.17207677011691205,0.5129228975894236,0.26678611929863455
0.5449714968415941,0.2164136316275743,0.17986683127983,0.058748040251001644
0.1582274021143256,0.4672885398661388,0.2856705499796023,0.08881350803993325
0.06573626470434027,0.2593668735177033,0.35713743244872753,0.31775942932922924
0.06891249907471328,0.4196257631918994,0.42889151576284607,0.08257022197054108
0.023860530538746646,0.13353794336002797,0.6399421156842823,0.20265941041694296
0.8412961433624931,0.06902401527467951,0.07423164168273153,0.015448199680095708
0.10689857366552441,0.19212031535611757,0.5523604199851342,0.1486206909932236
0.01228607467909236,0.8742235789518088,0.08281699026025567,0.03067335610884297
0.011753540820374608,0.08320213202445323,0.42830320671882477,0.4767411204363473
0.7077480977166636,0.10680615910732019,0.14762287813730127,0.0378228650387149
0.09554794060329368,0.6653846321868538,0.15935413078037938,0.07971329642947303
0.23109667684413343,0.2865617706407755,0.39692232654758564,0.08541922596750547
0.488700215062375,0.17743373656135844,0.26781657562281813,0.06604947275344811
0.9041866510816132,0.056985005592472486,0.037066713864168786,0.0017616294617454123
0.9748857720174532,0.0063228151996988675,0.018764867440485312,2.654534236296398e-05
0.9324946834357013,0.028902873316522838,0.038012174211678594,0.0005902690360974907
0.9761627861606834,0.004904201969189096,0.018880126740128723,5.288512999885824e-05
0.1286202448524293,0.44503475375056495,0.28319734329290847,0.14314765810409744
0.5343879638043112,0.15934659865456546,0.28726574387005066,0.018999693671072928
0.6015425490681466,0.31847005329228545,0.07580465596470704,0.004182741674860873
0.298067467290427,0.2828885177991162,0.35068481833733145,0.06835919657312563
0.4751996635930027,0.18337482959976711,0.2527959107539484,0.08862959605328154
0.3005882103296269,0.2572207627281252,0.34804282921621266,0.09414819772603514
0.7286939006339707,0.18570396513485754,0.07389914077630484,0.011702993454867427
0.8756740265085182,0.04319382806718625,0.07901394009610548,0.002118205328189953
0.2437223244658654,0.5520186882664576,0.13082328023228468,0.07343570703539219
0.01893214934044432,0.1259292689406669,0.35481368137476776,0.5003249003441211
0.028580707412085578,0.12323978340343766,0.6726287436468416,0.1755507655376352
0.018818390891325518,0.1130731232922715,0.4376329109013301,0.43047557491507293
0.8858257697515701,0.03693519453979855,0.07134813614694287,0.00589089956168878
0.10024280930718427,0.6321743902255831,0.18948444137307655,0.07809835909415615
0.028229685684590864,0.04912811969208614,0.4035972717491696,0.5190449228741535
0.6699949445122119,0.2252601439853437,0.09359786785347714,0.011147043648967108
0.3162601578303712,0.09552749082630366,0.5099758065271616,0.07823654481616373
0.022529088566408503,0.06173470526295292,0.2600588266359445,0.6556773795346942
0.05670490793822541,0.3954863192444212,0.32367584787704773,0.22413292494030576
0.14243359505305897,0.7901839977450921,0.057463762243607774,0.00991864495824123
0.9605076583782612,0.0129641550173029,0.02278005275732974,0.0037481338471061763
0.8830018701020793,0.03902444021888156,0.07014469033074282,0.007828999348296827
0.5118450944653469,0.2798016194883768,0.19335777071117596,0.01499551533510015
0.4281465628846977,0.2670160168190417,0.24965747179933787,0.05517994849692278
0.2126511498353119,0.54467919466102,0.1533262748817223,0.08934338062194566
0.16234968549700568,0.1740955500703894,0.5673354813238428,0.09621928310876182
0.08748843257807895,0.34154544796394537,0.477652741678702,0.09331337777927377
0.020947131395195547,0.05137822214953193,0.2437480513573072,0.6839265950979655
0.018678797896999957,0.06270566582551447,0.25330225336585044,0.6653132829116352
0.7704865723726557,0.09036727680104077,0.1350981196145683,0.004048031211735075
0.030893635967023728,0.18590725381120535,0.3074447590396101,0.47575435118216086
0.9620988381694023,0.006987531964278168,0.02942365229680862,0.0014899775695108991
0.16896616015837945,0.3610626833020199,0.39380210279077604,0.07616905374882454
0.38452354587075577,0.46263457636268585,0.13601487837711732,0.016826999389441134
0.025237574583765236,0.051098596272015816,0.3465031628689457,0.5771606662752733
0.11243336467966199,0.5967059299562981,0.20642775088220489,0.08443295448183505
0.02177104444314969,0.09539022225298098,0.2810497523645705,0.6017889809392988
0.612165838826272,0.3142442231464992,0.06813141265105481,0.0054585253761740725
0.8441540775598191,0.11095370119337873,0.040882019358053315,0.004010201888748457
0.13686361767017868,0.5101263125964861,0.24041320675697406,0.11259686297636123
0.7360507737957838,0.0993897313621176,0.14026534322037063,0.024294151621727777
0.12331699365674666,0.3869725023674215,0.4091389690739671,0.08057153490186499
0.08200670968343252,0.32669862141727307,0.5304366872656536,0.060857981633641006
0.019067152468911587,0.11294659881342688,0.3756413895465892,0.4923448591710724
0.3144248246851857,0.30764650150407924,0.30387210931174596,0.07405656449898917
0.07396344042641516,0.24434117013149328,0.5636100731047623,0.11808531633732963
0.029396163100732994,0.14394581360768083,0.5914313148286005,0.23522670846298585
0.020804611173450956,0.13194464993298152,0.6796329494631956,0.16761778943037173
0.01857659915114806,0.09716393387320188,0.250599085852533,0.633660381123117
0.018285131997506657,0.07322839946979302,0.7114807616944065,0.1970057068382943
0.12465564691968284,0.2376110177731139,0.5708374513647133,0.06689588394248985
0.02740488444820203,0.08789647397266286,0.5004760406024026,0.3842226009767325
0.21948467921649648,0.3374271246534862,0.3656294154114657,0.07745878071855178
0.011224967961480948,0.048587788702314026,0.2049923913757681,0.7351948519604372
0.1278670575529384,0.35989361577390366,0.4388962622393345,0.07334306443382321
0.08153719932355537,0.2138134922664066,0.4953144917378175,0.2093348166722205
0.8732158837617595,0.08311914892499556,0.04028228949812993,0.0033826778151150017
0.19555574387437907,0.1609030859812709,0.5561050470656077,0.08743612307874214
0.8580490121922889,0.09317042991727652,0.04312414647863326,0.005656411411801666
0.8101909228498204,0.0895473349442727,0.09857613037421259,0.001685611831694007
0.08086773419580676,0.26272932918955477,0.5071716900797449,0.149231246534893
0.7229770274716587,0.14111039917295154,0.1309215543189585,0.004991019036431236
0.8552644151633656,0.05965648809106611,0.07974828426379402,0.005330812481774354
