"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","31","37","42","43","44","45","48","51","53","57","61","63","64","77","999"
"12863",124523,2018-08-23,"S2",838,675,417,684,1948,2489,2596,1148,412,NA,NA,NA,NA,NA,NA,NA,42,0,50,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12864",124523,2018-09-19,"S2",886,696,434,665,1810,2324,2625,1140,410,NA,NA,NA,NA,NA,NA,NA,42,0,50,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12866",124525,2015-08-04,"S2",727,598,324,585,2108,2776,2846,1151,414,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12868",124525,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12869",124525,2015-09-30,"S2",914,733,498,787,1614,1904,2002,1205,500,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12870",124525,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12871",124525,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12873",124525,2017-05-02,"S2",835,628,545,799,1104,1257,1299,1340,758,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12874",124525,2017-05-05,"S2",1010,812,721,954,1300,1444,1475,1454,872,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12876",124525,2017-08-30,"S2",819,666,382,662,1899,2462,2485,1120,406,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12877",124525,2017-09-24,"S2",908,728,511,776,1528,1811,1954,1146,486,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12879",124525,2018-05-10,"S2",797,676,455,751,1414,1568,1611,1327,697,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12882",124525,2018-05-27,"S2",926,776,512,830,1875,2220,2471,1352,648,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12884",124525,2018-05-30,"S2",746,621,355,683,1644,2162,2290,1287,543,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12885",124525,2018-06-09,"S2",718,605,335,623,1929,2357,2426,1292,542,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12887",124525,2018-08-23,"S2",848,662,417,647,1614,1950,1988,1147,455,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12888",124525,2018-09-19,"S2",867,668,425,598,1303,1477,1798,1030,429,NA,NA,NA,NA,NA,NA,NA,48,0,0,0,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"12890",124529,2015-08-04,"S2",716,554,304,502,1508,1858,1840,727,289,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12892",124529,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12893",124529,2015-09-30,"S2",869,612,354,535,1164,1453,1452,556,243,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12894",124529,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12895",124529,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12897",124529,2017-05-02,"S2",785,579,396,615,1193,1359,1425,773,409,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12898",124529,2017-05-05,"S2",967,777,619,829,1371,1588,1579,1015,636,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12900",124529,2017-08-30,"S2",799,589,334,520,1404,1718,1714,653,239,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12901",124529,2017-09-24,"S2",865,627,377,503,1161,1523,1519,572,231,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12903",124529,2018-05-10,"S2",746,589,366,586,1222,1477,1501,766,376,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12906",124529,2018-05-27,"S2",896,728,465,739,1717,2035,2100,944,465,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12908",124529,2018-05-30,"S2",743,594,341,575,1603,2002,2001,799,332,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12909",124529,2018-06-09,"S2",711,572,311,565,1649,1970,2003,774,335,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12911",124529,2018-08-23,"S2",839,641,384,554,1388,1676,1708,655,277,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12912",124529,2018-09-19,"S2",854,616,362,504,1258,1578,1515,608,217,NA,NA,NA,NA,NA,NA,NA,44,0,65,30,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"12914",124531,2015-08-04,"S2",731,594,314,576,2549,3363,3350,1289,447,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12916",124531,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12917",124531,2015-09-30,"S2",912,707,463,837,2091,2542,2419,1377,562,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12918",124531,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12919",124531,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12921",124531,2017-05-02,"S2",826,588,485,659,859,946,944,1064,684,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12922",124531,2017-05-05,"S2",1079,854,764,974,1172,1310,1324,1337,859,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12924",124531,2017-08-30,"S2",824,661,371,679,2255,2927,2832,1317,481,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12925",124531,2017-09-24,"S2",910,725,482,807,1882,2294,2431,1336,574,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12927",124531,2018-05-10,"S2",804,687,437,831,1417,1635,1607,1282,653,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12930",124531,2018-05-27,"S2",937,839,514,916,2538,3049,2943,1429,643,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12932",124531,2018-05-30,"S2",765,688,362,740,2584,3131,3073,1370,509,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12933",124531,2018-06-09,"S2",733,649,328,731,2646,3202,3180,1331,504,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12935",124531,2018-08-23,"S2",860,699,430,686,2198,2877,2869,1260,484,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12936",124531,2018-09-19,"S2",893,697,430,684,1873,2428,2573,1260,490,NA,NA,NA,NA,NA,NA,NA,64,10,30,35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12938",124799,2015-08-04,"S2",730,566,307,528,2007,2467,2513,1058,387,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12940",124799,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12941",124799,2015-09-30,"S2",957,718,445,715,1735,2029,2144,1160,478,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12942",124799,2016-04-27,"S2",910,697,559,809,1300,1494,1480,1143,640,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12943",124799,2016-05-10,"S2",867,743,472,784,1681,1916,1881,1244,610,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12945",124799,2017-05-02,"S2",894,702,580,818,1283,1511,1566,1379,814,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12946",124799,2017-05-05,"S2",964,794,690,929,1385,1604,1647,1419,876,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12948",124799,2017-08-30,"S2",877,677,411,652,2046,2778,2554,1151,464,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12949",124799,2017-09-24,"S2",926,684,415,631,1867,2196,2334,1070,419,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12951",124799,2018-05-10,"S2",795,676,421,766,1567,1791,1877,1147,577,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12954",124799,2018-05-27,"S2",942,813,508,861,2420,3011,2866,1410,656,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12956",124799,2018-05-30,"S2",764,643,357,680,2273,2843,2743,1225,493,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12957",124799,2018-06-09,"S2",768,645,359,685,2459,2968,2789,1184,508,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12959",124799,2018-08-23,"S2",816,619,379,549,1596,2210,2139,978,382,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12960",124799,2018-09-19,"S2",924,683,422,596,1602,1982,2072,968,387,NA,NA,NA,NA,NA,NA,NA,43,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"12962",124807,2015-08-04,"S2",740,584,318,556,1749,2122,2136,782,309,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12964",124807,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12965",124807,2015-09-30,"S2",905,668,424,578,1180,1433,1486,610,269,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12966",124807,2016-04-27,"S2",830,611,416,623,1132,1315,1313,631,317,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12967",124807,2016-05-10,"S2",844,657,463,649,1223,1394,1400,836,421,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12969",124807,2017-05-02,"S2",808,609,417,623,1137,1364,1406,713,397,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12970",124807,2017-05-05,"S2",980,787,640,826,1376,1527,1595,956,591,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12972",124807,2017-08-30,"S2",844,653,379,568,1511,1844,1859,716,283,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12973",124807,2017-09-24,"S2",902,675,438,605,1279,1511,1599,705,299,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12975",124807,2018-05-10,"S2",767,589,399,577,1123,1253,1358,721,392,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12978",124807,2018-05-27,"S2",850,728,420,738,1787,2108,2171,906,400,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12980",124807,2018-05-30,"S2",747,622,343,624,1670,1983,2021,786,339,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12981",124807,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12983",124807,2018-08-23,"S2",794,615,366,555,1442,1804,1885,746,287,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12984",124807,2018-09-19,"S2",906,681,423,617,1435,1731,1789,795,340,NA,NA,NA,NA,NA,NA,NA,21,30,60,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12986",124809,2015-08-04,"S2",744,580,322,546,1503,1782,1885,740,335,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12988",124809,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12989",124809,2015-09-30,"S2",896,634,382,584,1232,1603,1348,628,286,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12990",124809,2016-04-27,"S2",838,634,443,693,1265,1420,1403,717,395,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12991",124809,2016-05-10,"S2",850,676,466,679,1307,1512,1520,880,460,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12993",124809,2017-05-02,"S2",825,637,466,686,1293,1495,1482,887,497,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12994",124809,2017-05-05,"S2",1010,830,682,900,1441,1632,1647,1136,740,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12996",124809,2017-08-30,"S2",836,641,379,556,1425,1791,1728,800,333,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12997",124809,2017-09-24,"S2",893,639,383,622,1277,1688,1460,707,281,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12999",124809,2018-05-10,"S2",773,608,402,638,1238,1413,1430,889,438,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13002",124809,2018-05-27,"S2",848,700,433,669,1619,1988,2052,985,472,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13004",124809,2018-05-30,"S2",752,604,350,604,1533,1877,1914,868,396,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13005",124809,2018-06-09,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13007",124809,2018-08-23,"S2",790,606,366,525,1368,1692,1668,743,303,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13008",124809,2018-09-19,"S2",896,655,394,608,1432,1755,1623,793,301,NA,NA,NA,NA,NA,NA,NA,999,30,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13010",124825,2015-08-04,"S2",747,632,342,680,2773,3720,3644,1435,513,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13012",124825,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13013",124825,2015-09-30,"S2",937,784,495,885,2005,2526,2439,1427,572,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13014",124825,2016-04-27,"S2",918,717,604,860,1280,1381,1435,1337,831,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13015",124825,2016-05-10,"S2",900,862,525,1072,2438,2888,2554,1661,812,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13017",124825,2017-05-02,"S2",929,746,669,841,1254,1438,1527,1508,953,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13018",124825,2017-05-05,"S2",1089,921,848,1040,1467,1652,1721,1569,1023,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13020",124825,2017-08-30,"S2",840,673,374,676,2512,3355,3117,1264,465,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13021",124825,2017-09-24,"S2",919,760,487,863,1978,2408,2381,1326,550,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13023",124825,2018-05-10,"S2",848,783,532,917,1740,1997,2091,1394,744,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13026",124825,2018-05-27,"S2",879,772,428,792,3131,3980,3864,1458,589,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13028",124825,2018-05-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13029",124825,2018-06-09,"S2",732,632,327,718,2963,3823,3685,1282,486,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13031",124825,2018-08-23,"S2",807,652,392,631,2333,3181,2982,1258,472,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13032",124825,2018-09-19,"S2",916,724,427,704,2126,2789,2732,1215,465,NA,NA,NA,NA,NA,NA,NA,51,60,30,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13034",124827,2015-08-04,"S2",740,635,369,602,1989,2642,2512,896,424,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13036",124827,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13037",124827,2015-09-30,"S2",883,674,390,622,1563,2040,1990,715,271,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13038",124827,2016-04-27,"S2",842,654,459,666,1362,1703,1714,792,418,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13039",124827,2016-05-10,"S2",859,743,473,763,1851,2185,2157,1142,509,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13041",124827,2017-05-02,"S2",829,640,473,610,1336,1547,1663,1015,602,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13042",124827,2017-05-05,"S2",976,807,652,844,1480,1744,1783,1152,726,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13044",124827,2017-08-30,"S2",811,630,348,560,1747,2429,2299,801,294,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13045",124827,2017-09-24,"S2",869,653,376,566,1573,2031,2015,725,291,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13047",124827,2018-05-10,"S2",765,635,407,655,1438,1740,1780,946,505,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13050",124827,2018-05-27,"S2",879,767,443,763,2251,2819,2832,1106,469,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13052",124827,2018-05-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13053",124827,2018-06-09,"S2",724,611,334,617,2028,2600,2486,824,367,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13055",124827,2018-08-23,"S2",798,638,375,537,1597,2141,2150,814,326,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13056",124827,2018-09-19,"S2",889,677,382,569,1724,2191,2216,780,261,NA,NA,NA,NA,NA,NA,NA,61,65,30,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13058",124835,2015-08-04,"S2",737,602,320,667,2655,3628,3223,1372,549,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13060",124835,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13061",124835,2015-09-30,"S2",909,667,418,674,1306,1866,1722,1206,548,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13062",124835,2016-04-27,"S2",910,719,614,899,1378,1550,1523,1495,876,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13063",124835,2016-05-10,"S2",898,846,526,1025,2583,2980,2825,1798,877,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13065",124835,2017-05-02,"S2",937,763,717,1066,1384,1576,1673,1965,1163,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13066",124835,2017-05-05,"S2",1110,941,909,1204,1571,1813,1841,1948,1258,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13068",124835,2017-08-30,"S2",820,633,358,630,2003,3020,2554,1281,543,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13069",124835,2017-09-24,"S2",891,668,407,653,1895,2136,2140,1393,606,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13071",124835,2018-05-10,"S2",804,737,458,947,2148,2496,2294,1640,836,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13074",124835,2018-05-27,"S2",863,777,436,851,3075,3908,3625,1708,727,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13076",124835,2018-05-30,"S2",769,678,365,808,3013,3705,3554,1586,665,NA,NA,NA,NA,NA,NA,NA,43,0,15,50,35,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
