"","aproovitykk_id","kp","satel","B2","B3","B4","B5","B6","B7","muld","MA","KU","KS","MUU","21","37","42","43","44","45","48","51","53","61","64","77","999"
"6107",109028,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,44,88,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6110",109028,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,44,88,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6112",109028,2018-05-12,"LC08",8286,7545,6761,12062,8910,6953,44,88,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6113",109028,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,44,88,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6115",109028,2018-05-28,"LC08",8436,7649,6768,13899,9364,7080,44,88,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6118",109028,2018-08-23,"LC08",8029,7288,6505,12156,7870,6263,44,88,2,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6121",109030,2015-06-12,"LC08",8359,7796,7009,14406,9623,7160,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6123",109030,2015-08-08,"LC08",8469,7695,6810,13575,8786,6677,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6128",109030,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6131",109030,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6134",109030,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6136",109030,2018-05-12,"LC08",8320,7571,6845,11811,8774,6861,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6137",109030,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6139",109030,2018-05-28,"LC08",8461,7734,6891,13248,9371,7126,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6142",109030,2018-08-23,"LC08",8056,7313,6574,12012,7875,6252,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6145",109032,2015-06-12,"LC08",8169,7502,6528,13566,8713,6626,43,79,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"6147",109032,2015-08-08,"LC08",8396,7550,6603,13268,8036,6270,43,79,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"6152",109032,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,43,79,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"6155",109032,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,43,79,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"6158",109032,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,43,79,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"6160",109032,2018-05-12,"LC08",8284,7515,6791,12000,8934,7016,43,79,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"6161",109032,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,43,79,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"6163",109032,2018-05-28,"LC08",8438,7674,6841,13030,9165,6920,43,79,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"6166",109032,2018-08-23,"LC08",7994,7251,6504,11353,7880,6282,43,79,8,10,3,0,0,0,1,0,0,0,0,0,0,0,0,0
"6169",109033,2015-06-12,"LC08",8259,7594,6657,15344,9912,7072,999,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6171",109033,2015-08-08,"LC08",8381,7549,6635,14555,8751,6522,999,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6176",109033,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,999,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6179",109033,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,999,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6182",109033,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,999,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6184",109033,2018-05-12,"LC08",8565,7874,7477,13579,10809,8207,999,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6185",109033,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,999,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6187",109033,2018-05-28,"LC08",8652,8114,7731,14740,12336,8637,999,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6190",109033,2018-08-23,"LC08",8072,7325,6590,12950,8720,6568,999,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6193",109039,2015-06-12,"LC08",8209,7660,6649,14905,9593,7118,44,75,4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6195",109039,2015-08-08,"LC08",8436,7628,6783,13946,8928,6698,44,75,4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6200",109039,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,44,75,4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6203",109039,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,44,75,4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6206",109039,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,44,75,4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6208",109039,2018-05-12,"LC08",8436,7772,7207,12988,9833,7595,44,75,4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6209",109039,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,44,75,4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6211",109039,2018-05-28,"LC08",8512,7928,7091,14926,10218,7649,44,75,4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6214",109039,2018-08-23,"LC08",8016,7304,6484,12952,8329,6425,44,75,4,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6217",109068,2015-06-12,"LC08",8257,7611,6621,14944,9326,6923,48,73,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6219",109068,2015-08-08,"LC08",8581,7693,6768,14075,8554,6470,48,73,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6224",109068,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,48,73,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6227",109068,2017-06-17,"LC08",8449,7695,6687,13691,8709,6661,48,73,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6230",109068,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,48,73,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6232",109068,2018-05-12,"LC08",8491,7782,7159,12806,10375,7844,48,73,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6233",109068,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,48,73,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6235",109068,2018-05-28,"LC08",8983,8425,8725,14602,13901,10275,48,73,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6238",109068,2018-08-23,"LC08",8503,7755,7678,11258,11317,8723,48,73,7,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6241",109073,2015-06-12,"LC08",8186,7394,6485,14917,8734,6559,44,60,5,33,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"6243",109073,2015-08-08,"LC08",8509,7520,6646,12719,7913,6347,44,60,5,33,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"6248",109073,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,44,60,5,33,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"6251",109073,2017-06-17,"LC08",8350,7539,6536,15363,9007,6817,44,60,5,33,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"6254",109073,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,44,60,5,33,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"6256",109073,2018-05-12,"LC08",8352,7586,6719,13393,9089,7060,44,60,5,33,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"6257",109073,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,44,60,5,33,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"6259",109073,2018-05-28,"LC08",8385,7546,6628,14806,9159,6886,44,60,5,33,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"6262",109073,2018-08-23,"LC08",8094,7239,6524,12413,7915,6320,44,60,5,33,2,0,0,0,0,1,0,0,0,0,0,0,0,0
"6265",109092,2015-06-12,"LC08",8220,7817,6428,23261,11090,7368,51,0,7,30,63,0,0,0,0,0,0,0,1,0,0,0,0,0
"6267",109092,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,51,0,7,30,63,0,0,0,0,0,0,0,1,0,0,0,0,0
"6272",109092,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,0,7,30,63,0,0,0,0,0,0,0,1,0,0,0,0,0
"6275",109092,2017-06-17,"LC08",8695,8132,6875,22392,10999,7547,51,0,7,30,63,0,0,0,0,0,0,0,1,0,0,0,0,0
"6278",109092,2018-05-10,"LC08",8125,7767,6757,14795,10676,7759,51,0,7,30,63,0,0,0,0,0,0,0,1,0,0,0,0,0
"6280",109092,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,51,0,7,30,63,0,0,0,0,0,0,0,1,0,0,0,0,0
"6281",109092,2018-05-26,"LC08",8067,7516,6301,22101,10637,7189,51,0,7,30,63,0,0,0,0,0,0,0,1,0,0,0,0,0
"6283",109092,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,51,0,7,30,63,0,0,0,0,0,0,0,1,0,0,0,0,0
"6286",109092,2018-08-23,"LC08",8095,7320,6457,16989,9209,6644,51,0,7,30,63,0,0,0,0,0,0,0,1,0,0,0,0,0
"6289",109107,2015-06-12,"LC08",8271,7805,6522,20236,10887,7399,42,0,7,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0
"6291",109107,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,42,0,7,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0
"6296",109107,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,42,0,7,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0
"6299",109107,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,42,0,7,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0
"6302",109107,2018-05-10,"LC08",8149,7595,6721,13470,10040,7503,42,0,7,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0
"6304",109107,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,42,0,7,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0
"6305",109107,2018-05-26,"LC08",8177,7639,6495,18133,10684,7246,42,0,7,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0
"6307",109107,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,42,0,7,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0
"6310",109107,2018-08-23,"LC08",8141,7366,6520,15575,9369,6770,42,0,7,0,93,0,0,1,0,0,0,0,0,0,0,0,0,0
"6313",109119,2015-06-12,"LC08",8268,7748,6516,18756,10169,7156,48,0,17,0,83,0,0,0,0,0,0,1,0,0,0,0,0,0
"6315",109119,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,48,0,17,0,83,0,0,0,0,0,0,1,0,0,0,0,0,0
"6320",109119,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,48,0,17,0,83,0,0,0,0,0,0,1,0,0,0,0,0,0
"6323",109119,2017-06-17,"LC08",8648,8146,6848,19144,10405,7353,48,0,17,0,83,0,0,0,0,0,0,1,0,0,0,0,0,0
"6326",109119,2018-05-10,"LC08",8124,7589,6687,13272,9566,7295,48,0,17,0,83,0,0,0,0,0,0,1,0,0,0,0,0,0
"6328",109119,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,48,0,17,0,83,0,0,0,0,0,0,1,0,0,0,0,0,0
"6329",109119,2018-05-26,"LC08",8157,7612,6467,17987,10058,7108,48,0,17,0,83,0,0,0,0,0,0,1,0,0,0,0,0,0
"6331",109119,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,48,0,17,0,83,0,0,0,0,0,0,1,0,0,0,0,0,0
"6334",109119,2018-08-23,"LC08",8138,7361,6503,15256,9188,6659,48,0,17,0,83,0,0,0,0,0,0,1,0,0,0,0,0,0
"6337",109139,2015-06-12,"LC08",8249,7448,6418,13213,8043,6371,51,62,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6339",109139,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,51,62,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6344",109139,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,62,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6347",109139,2017-06-17,"LC08",8615,7776,6843,13091,8282,6546,51,62,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6350",109139,2018-05-10,"LC08",8032,7096,6557,9976,7878,6474,51,62,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6352",109139,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,51,62,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6353",109139,2018-05-26,"LC08",8126,7203,6409,11495,7970,6424,51,62,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6355",109139,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,51,62,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6358",109139,2018-08-23,"LC08",8158,7260,6502,11007,7255,5975,51,62,35,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6361",109140,2015-06-12,"LC08",8333,7536,6660,12689,8560,6666,51,87,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6363",109140,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,51,87,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6368",109140,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,87,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6371",109140,2017-06-17,"LC08",8691,7870,6963,13218,8757,6816,51,87,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6374",109140,2018-05-10,"LC08",8084,7247,6543,10892,8026,6478,51,87,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6376",109140,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,51,87,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6377",109140,2018-05-26,"LC08",8232,7358,6607,11757,8241,6486,51,87,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6379",109140,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,51,87,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6382",109140,2018-08-23,"LC08",8218,7356,6614,11147,7577,6139,51,87,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6385",109143,2015-06-12,"LC08",8330,7678,6459,18791,10110,7220,53,5,55,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
"6387",109143,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,53,5,55,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
"6392",109143,2016-06-14,"LC08",8364,7552,6462,19417,10209,7226,53,5,55,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
"6395",109143,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,53,5,55,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
"6398",109143,2018-05-10,"LC08",9132,8705,9096,14166,15559,12071,53,5,55,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
"6400",109143,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,53,5,55,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
"6401",109143,2018-05-26,"LC08",9356,9018,9432,15333,16873,12505,53,5,55,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
"6403",109143,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,53,5,55,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
"6406",109143,2018-08-23,"LC08",8433,7618,7098,11583,10327,8058,53,5,55,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
"6409",109177,2015-06-12,"LC08",NA,NA,NA,NA,NA,NA,21,0,89,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"6411",109177,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,21,0,89,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"6416",109177,2016-06-14,"LC08",8339,7639,6496,15735,8565,6604,21,0,89,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"6419",109177,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,21,0,89,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"6422",109177,2018-05-10,"LC08",8018,7196,6408,11270,7986,6451,21,0,89,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"6424",109177,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,21,0,89,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"6425",109177,2018-05-26,"LC08",8090,7306,6315,13456,8003,6240,21,0,89,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"6427",109177,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,21,0,89,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"6430",109177,2018-08-23,"LC08",8133,7250,6386,12294,7436,5975,21,0,89,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0
"6433",109191,2015-06-12,"LC08",8406,7955,6663,18868,10641,7331,48,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6435",109191,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,48,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6440",109191,2016-06-14,"LC08",8419,7856,6616,19792,10766,7474,48,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6443",109191,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,48,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6446",109191,2018-05-10,"LC08",8303,7749,7060,13099,10453,7796,48,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6448",109191,2018-05-12,"LC08",NA,NA,NA,NA,NA,NA,48,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6449",109191,2018-05-26,"LC08",8149,7555,6467,17659,10099,7025,48,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6451",109191,2018-05-28,"LC08",NA,NA,NA,NA,NA,NA,48,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6454",109191,2018-08-23,"LC08",8251,7482,6632,15525,9240,6663,48,0,3,97,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"6457",109435,2015-06-12,"LC08",8188,7453,6523,13601,8401,6450,999,45,15,25,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6459",109435,2015-08-08,"LC08",8472,7552,6638,13056,8051,6166,999,45,15,25,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6464",109435,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,999,45,15,25,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6467",109435,2017-06-17,"LC08",8563,7786,6798,13715,8719,6703,999,45,15,25,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6470",109435,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,999,45,15,25,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6472",109435,2018-05-12,"LC08",8226,7457,6547,12710,8399,6576,999,45,15,25,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6473",109435,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,999,45,15,25,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6475",109435,2018-05-28,"LC08",8359,7535,6616,13852,8581,6586,999,45,15,25,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6478",109435,2018-08-23,"LC08",NA,NA,NA,NA,NA,NA,999,45,15,25,15,0,0,0,0,0,0,0,0,0,0,0,0,1
"6481",109452,2015-06-12,"LC08",8254,7540,6563,18128,9636,6936,43,17,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6483",109452,2015-08-08,"LC08",8462,7599,6721,15980,9139,6565,43,17,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6488",109452,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,43,17,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6491",109452,2017-06-17,"LC08",8563,7761,6816,17349,9336,6866,43,17,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6494",109452,2018-05-10,"LC08",NA,NA,NA,NA,NA,NA,43,17,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6496",109452,2018-05-12,"LC08",8246,7694,6776,15372,10474,7673,43,17,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6497",109452,2018-05-26,"LC08",NA,NA,NA,NA,NA,NA,43,17,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6499",109452,2018-05-28,"LC08",8289,7563,6523,18102,9952,7002,43,17,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6502",109452,2018-08-23,"LC08",NA,NA,NA,NA,NA,NA,43,17,5,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"6505",109479,2015-06-12,"LC08",8204,7606,6385,19423,9818,6856,43,0,7,50,43,0,0,0,1,0,0,0,0,0,0,0,0,0
"6507",109479,2015-08-08,"LC08",NA,NA,NA,NA,NA,NA,43,0,7,50,43,0,0,0,1,0,0,0,0,0,0,0,0,0
"6512",109479,2016-06-14,"LC08",8250,7455,6375,20098,9715,6775,43,0,7,50,43,0,0,0,1,0,0,0,0,0,0,0,0,0
"6515",109479,2017-06-17,"LC08",8499,7767,6561,20197,9853,6830,43,0,7,50,43,0,0,0,1,0,0,0,0,0,0,0,0,0
"6518",109479,2018-05-10,"LC08",8209,7523,6760,12144,8693,7045,43,0,7,50,43,0,0,0,1,0,0,0,0,0,0,0,0,0
"6520",109479,2018-05-12,"LC08",8415,7704,6759,12997,9153,6994,43,0,7,50,43,0,0,0,1,0,0,0,0,0,0,0,0,0
"6521",109479,2018-05-26,"LC08",8096,7396,6281,18257,9345,6610,43,0,7,50,43,0,0,0,1,0,0,0,0,0,0,0,0,0
"6523",109479,2018-05-28,"LC08",8361,7629,6447,19423,10104,6991,43,0,7,50,43,0,0,0,1,0,0,0,0,0,0,0,0,0
"6526",109479,2018-08-23,"LC08",8172,7341,6518,16019,8858,6467,43,0,7,50,43,0,0,0,1,0,0,0,0,0,0,0,0,0
"6529",110917,2015-06-12,"LC08",8169,7339,6438,12053,7914,6394,51,50,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6531",110917,2015-08-08,"LC08",8585,7669,6751,11653,7728,6203,51,50,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6536",110917,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,50,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6539",110917,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,51,50,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6542",110917,2018-05-10,"LC08",7976,7090,6415,9777,7576,6379,51,50,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6544",110917,2018-05-12,"LC08",8254,7281,6518,10805,7729,6330,51,50,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6545",110917,2018-05-26,"LC08",8101,7195,6353,11225,7593,6247,51,50,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6547",110917,2018-05-28,"LC08",8308,7372,6515,11884,7795,6371,51,50,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6550",110917,2018-08-23,"LC08",7995,7063,6323,9594,6736,5758,51,50,45,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6553",110919,2015-06-12,"LC08",8219,7330,6520,11939,7841,6272,999,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6555",110919,2015-08-08,"LC08",8572,7558,6675,11990,7528,6033,999,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6560",110919,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,999,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6563",110919,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,999,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6566",110919,2018-05-10,"LC08",7992,7101,6382,10750,7520,6177,999,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6568",110919,2018-05-12,"LC08",8289,7357,6567,11427,7991,6425,999,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6569",110919,2018-05-26,"LC08",8138,7218,6477,11413,7673,6165,999,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6571",110919,2018-05-28,"LC08",8410,7443,6658,12089,8119,6470,999,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6574",110919,2018-08-23,"LC08",8061,7147,6449,10864,7130,5883,999,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"6577",110921,2015-06-12,"LC08",8181,7358,6486,12207,8123,6382,61,78,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6579",110921,2015-08-08,"LC08",8543,7572,6650,12267,7699,6091,61,78,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6584",110921,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,61,78,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6587",110921,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,61,78,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6590",110921,2018-05-10,"LC08",8010,7177,6481,10962,8101,6486,61,78,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6592",110921,2018-05-12,"LC08",8300,7368,6618,11272,8223,6584,61,78,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6593",110921,2018-05-26,"LC08",8159,7324,6551,11974,8238,6458,61,78,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6595",110921,2018-05-28,"LC08",8383,7493,6675,12260,8408,6618,61,78,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6598",110921,2018-08-23,"LC08",8056,7182,6474,11034,7389,6011,61,78,17,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"6601",110931,2015-06-12,"LC08",8254,7715,6520,21325,10106,7042,51,0,0,35,65,0,0,0,0,0,0,0,1,0,0,0,0,0
"6603",110931,2015-08-08,"LC08",8576,7772,6762,18423,9928,6829,51,0,0,35,65,0,0,0,0,0,0,0,1,0,0,0,0,0
"6608",110931,2016-06-14,"LC08",NA,NA,NA,NA,NA,NA,51,0,0,35,65,0,0,0,0,0,0,0,1,0,0,0,0,0
"6611",110931,2017-06-17,"LC08",NA,NA,NA,NA,NA,NA,51,0,0,35,65,0,0,0,0,0,0,0,1,0,0,0,0,0
