"","aproovitykk_id","kp","satel","B02","B03","B04","B05","B06","B07","B08","B11","B12","B2","B3","B4","B5","B6","B7","B9","muld","MA","KU","KS","MUU","21","37","42","43","44","45","48","51","53","61","64","77","999"
"8594",115201,2015-08-04,"S2",714,551,304,605,2321,3129,2877,1065,384,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8596",115201,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8597",115201,2015-09-30,"S2",909,700,487,814,1534,1873,1825,1108,469,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8598",115201,2016-04-27,"S2",901,686,621,902,1258,1455,1449,1443,835,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8599",115201,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8601",115201,2017-05-02,"S2",890,694,640,939,1253,1449,1476,1760,1050,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8602",115201,2017-05-05,"S2",1117,933,887,1171,1521,1740,1779,1884,1202,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8604",115201,2017-08-30,"S2",804,615,358,624,2241,2965,2678,1096,403,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8605",115201,2017-09-24,"S2",891,677,450,747,1728,2097,2043,1066,430,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8607",115201,2018-05-10,"S2",770,689,386,929,2176,2461,2285,1318,607,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8610",115201,2018-05-27,"S2",814,662,380,713,2651,3424,3189,1263,514,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8612",115201,2018-05-30,"S2",737,585,326,645,2566,3374,3185,1199,471,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8613",115201,2018-06-09,"S2",716,568,311,652,2580,3430,3213,1148,444,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8615",115201,2018-08-23,"S2",840,649,411,613,1853,2509,2342,970,386,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8616",115201,2018-09-19,"S2",899,673,425,673,1788,2229,2042,1045,405,NA,NA,NA,NA,NA,NA,NA,51,0,2,90,8,0,0,0,0,0,0,0,1,0,0,0,0,0
"8618",115213,2015-08-04,"S2",720,595,308,616,2040,2658,2601,1004,369,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8620",115213,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8621",115213,2015-09-30,"S2",889,666,392,665,1522,1804,1769,872,351,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8622",115213,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8623",115213,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8625",115213,2017-05-02,"S2",838,660,500,794,1316,1545,1538,1271,689,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8626",115213,2017-05-05,"S2",941,763,626,866,1323,1517,1539,1271,738,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8628",115213,2017-08-30,"S2",810,629,351,608,1866,2427,2340,981,363,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8629",115213,2017-09-24,"S2",872,658,386,632,1520,1848,1932,880,361,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8631",115213,2018-05-10,"S2",777,658,398,786,1619,1901,1856,1088,510,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8634",115213,2018-05-27,"S2",814,720,379,783,2578,3165,3068,1216,517,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8636",115213,2018-05-30,"S2",746,641,338,675,2417,3058,2965,1087,419,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8637",115213,2018-06-09,"S2",714,617,310,693,2429,3123,2993,1070,427,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8639",115213,2018-08-23,"S2",833,656,389,575,1749,2158,2291,888,328,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8640",115213,2018-09-19,"S2",876,663,394,633,1605,2080,2016,882,341,NA,NA,NA,NA,NA,NA,NA,43,0,45,20,35,0,0,0,1,0,0,0,0,0,0,0,0,0
"8642",115225,2015-08-04,"S2",743,621,355,699,1833,2330,2119,1001,432,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8644",115225,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8645",115225,2015-09-30,"S2",934,762,512,865,1924,2322,2198,1185,538,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8646",115225,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8647",115225,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8649",115225,2017-05-02,"S2",846,698,528,902,1677,1908,1949,1341,713,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8650",115225,2017-05-05,"S2",926,780,625,983,1652,1959,1928,1357,787,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8652",115225,2017-08-30,"S2",861,721,437,826,2031,2434,2311,1134,480,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8653",115225,2017-09-24,"S2",928,742,499,833,1856,2276,2187,1152,504,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8655",115225,2018-05-10,"S2",790,648,479,782,1554,1756,1756,1260,619,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8658",115225,2018-05-27,"S2",906,768,526,862,1823,2165,2094,1290,619,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8660",115225,2018-05-30,"S2",785,658,437,781,1743,2027,2015,1179,547,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8661",115225,2018-06-09,"S2",760,653,406,777,1893,2269,2132,1172,523,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8663",115225,2018-08-23,"S2",848,695,445,729,1666,2097,1902,1040,447,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8664",115225,2018-09-19,"S2",917,726,487,771,1765,2215,2003,1142,501,NA,NA,NA,NA,NA,NA,NA,61,90,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8666",115229,2015-08-04,"S2",756,624,392,732,1728,1982,1844,1239,581,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8668",115229,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8669",115229,2015-09-30,"S2",939,756,540,971,2015,2354,1964,1454,690,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8670",115229,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8671",115229,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8673",115229,2017-05-02,"S2",855,699,535,963,1764,2004,1849,1610,889,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8674",115229,2017-05-05,"S2",936,788,650,1073,1739,2022,1884,1632,932,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8676",115229,2017-08-30,"S2",881,724,496,887,2001,2375,2022,1538,745,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8677",115229,2017-09-24,"S2",927,734,504,874,1904,2198,1953,1300,647,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8679",115229,2018-05-10,"S2",801,659,487,845,1596,1870,1710,1446,854,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8682",115229,2018-05-27,"S2",921,779,596,956,1862,2197,1987,1696,875,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8684",115229,2018-05-30,"S2",811,677,510,842,1730,2068,1885,1510,826,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8685",115229,2018-06-09,"S2",772,651,475,879,1699,1980,1844,1417,764,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8687",115229,2018-08-23,"S2",860,700,488,754,1551,1879,1735,1155,597,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8688",115229,2018-09-19,"S2",909,702,474,774,1562,1863,1713,1168,572,NA,NA,NA,NA,NA,NA,NA,999,95,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"8690",115235,2015-08-04,"S2",724,562,325,557,1505,1875,1762,761,310,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8692",115235,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8693",115235,2015-09-30,"S2",883,652,408,618,1391,1658,1538,697,303,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8694",115235,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8695",115235,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8697",115235,2017-05-02,"S2",803,615,431,728,1420,1623,1555,985,499,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8698",115235,2017-05-05,"S2",857,691,527,788,1418,1627,1574,1038,566,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8700",115235,2017-08-30,"S2",826,635,376,620,1598,1994,1796,872,358,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8701",115235,2017-09-24,"S2",897,660,426,630,1469,1790,1638,777,319,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8703",115235,2018-05-10,"S2",773,602,420,671,1376,1588,1527,1025,509,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8706",115235,2018-05-27,"S2",867,703,471,776,1671,2012,1874,1158,539,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8708",115235,2018-05-30,"S2",759,611,395,667,1540,1863,1766,1044,468,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8709",115235,2018-06-09,"S2",728,582,368,652,1594,1892,1790,968,448,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8711",115235,2018-08-23,"S2",834,642,410,602,1417,1735,1640,789,351,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8712",115235,2018-09-19,"S2",897,676,430,630,1462,1756,1654,855,367,NA,NA,NA,NA,NA,NA,NA,45,85,8,5,2,0,0,0,0,0,1,0,0,0,0,0,0,0
"8714",115241,2015-08-04,"S2",754,627,395,643,1920,2323,2251,1109,463,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8716",115241,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8717",115241,2015-09-30,"S2",893,674,431,679,1405,1738,1668,977,404,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8718",115241,2016-04-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8719",115241,2016-05-10,"S2",887,762,580,874,1627,1903,1869,1635,872,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8721",115241,2017-05-02,"S2",976,837,844,1169,1651,1918,1965,2210,1385,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8722",115241,2017-05-05,"S2",1118,1004,1003,1260,1746,1988,2045,2067,1373,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8724",115241,2017-08-30,"S2",821,653,394,654,1875,2403,2179,1083,426,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8725",115241,2017-09-24,"S2",894,674,454,694,1512,1792,1823,966,425,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8727",115241,2018-05-10,"S2",859,754,634,960,1722,1984,1984,1740,980,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8730",115241,2018-05-27,"S2",886,736,505,800,2098,2620,2460,1413,635,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8732",115241,2018-05-30,"S2",783,668,449,725,2009,2520,2449,1326,611,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8733",115241,2018-06-09,"S2",749,644,415,681,2091,2618,2535,1266,578,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8735",115241,2018-08-23,"S2",849,696,488,713,1630,1971,1915,1249,536,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8736",115241,2018-09-19,"S2",894,692,446,669,1605,2016,1918,1105,430,NA,NA,NA,NA,NA,NA,NA,61,40,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0
"8738",115535,2015-08-04,"S2",718,573,308,589,2135,2754,2461,894,328,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8740",115535,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8741",115535,2015-09-30,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8742",115535,2016-04-27,"S2",865,645,465,732,1342,1565,1598,912,500,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8743",115535,2016-05-10,"S2",851,718,438,821,2009,2262,2166,1076,500,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8745",115535,2017-05-02,"S2",827,631,451,750,1438,1624,1693,986,528,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8746",115535,2017-05-05,"S2",870,685,528,788,1341,1613,1615,998,576,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8748",115535,2017-08-30,"S2",864,663,388,636,1979,2635,2319,916,343,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8749",115535,2017-09-24,"S2",914,694,435,749,1778,2126,2117,894,367,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8751",115535,2018-05-10,"S2",759,640,361,764,1924,2214,2021,956,425,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8754",115535,2018-05-27,"S2",821,679,380,732,2428,2958,2685,1072,431,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8756",115535,2018-05-30,"S2",738,598,323,636,2169,2730,2580,943,365,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8757",115535,2018-06-09,"S2",782,655,386,740,2393,3055,2766,1043,441,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8759",115535,2018-08-23,"S2",793,599,357,551,1847,2517,2225,877,316,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8760",115535,2018-09-19,"S2",915,704,433,673,1913,2457,2360,972,364,NA,NA,NA,NA,NA,NA,NA,45,0,65,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"8762",115553,2015-08-04,"S2",708,552,289,482,1579,1823,1779,701,255,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8764",115553,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8765",115553,2015-09-30,"S2",915,702,422,644,1361,1599,1703,671,283,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8766",115553,2016-04-27,"S2",870,656,479,660,1177,1376,1332,795,429,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8767",115553,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8769",115553,2017-05-02,"S2",841,651,483,712,1187,1433,1374,927,541,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8770",115553,2017-05-05,"S2",938,738,582,745,1166,1283,1301,907,583,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8772",115553,2017-08-30,"S2",868,661,395,608,1517,1972,1971,818,331,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8773",115553,2017-09-24,"S2",921,685,423,583,1324,1577,1630,722,303,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8775",115553,2018-05-10,"S2",786,628,412,680,1276,1427,1421,835,477,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8778",115553,2018-05-27,"S2",835,695,417,724,2062,2300,2280,1016,452,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8780",115553,2018-05-30,"S2",747,593,337,623,1670,2255,2102,864,368,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8781",115553,2018-06-09,"S2",705,547,306,567,1459,1727,1761,702,287,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8783",115553,2018-08-23,"S2",788,587,358,509,1417,1769,1628,731,271,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8784",115553,2018-09-19,"S2",902,664,407,561,1402,1716,1733,722,307,NA,NA,NA,NA,NA,NA,NA,43,5,60,15,20,0,0,0,1,0,0,0,0,0,0,0,0,0
"8786",115597,2015-08-04,"S2",712,537,293,575,2019,2616,2214,984,362,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8788",115597,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8789",115597,2015-09-30,"S2",915,740,468,929,2347,2898,2352,1349,515,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8790",115597,2016-04-27,"S2",863,659,494,842,1389,1519,1501,1244,710,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8791",115597,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8793",115597,2017-05-02,"S2",835,632,477,798,1380,1550,1519,1251,685,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8794",115597,2017-05-05,"S2",1084,881,774,1057,1519,1686,1667,1296,852,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8796",115597,2017-08-30,"S2",823,644,376,657,2236,3068,2524,1183,425,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8797",115597,2017-09-24,"S2",911,704,449,771,2121,2801,2364,1209,470,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8799",115597,2018-05-10,"S2",755,635,357,780,1843,2148,1976,1069,494,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8802",115597,2018-05-27,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8804",115597,2018-05-30,"S2",733,587,318,635,2309,2965,2606,1062,402,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8805",115597,2018-06-09,"S2",712,568,305,607,2235,2961,2572,1058,398,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8807",115597,2018-08-23,"S2",827,640,395,638,1845,2441,2055,895,356,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8808",115597,2018-09-19,"S2",911,686,432,712,1861,2428,2120,1048,411,NA,NA,NA,NA,NA,NA,NA,999,0,35,60,5,0,0,0,0,0,0,0,0,0,0,0,0,1
"8810",115601,2015-08-04,"S2",732,597,324,637,2182,2724,2833,1123,447,NA,NA,NA,NA,NA,NA,NA,48,0,5,10,85,0,0,0,0,0,0,1,0,0,0,0,0,0
"8812",115601,2015-08-24,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,5,10,85,0,0,0,0,0,0,1,0,0,0,0,0,0
"8813",115601,2015-09-30,"S2",900,682,441,636,1360,1598,1882,867,398,NA,NA,NA,NA,NA,NA,NA,48,0,5,10,85,0,0,0,0,0,0,1,0,0,0,0,0,0
"8814",115601,2016-04-27,"S2",856,640,498,674,1097,1278,1311,796,434,NA,NA,NA,NA,NA,NA,NA,48,0,5,10,85,0,0,0,0,0,0,1,0,0,0,0,0,0
"8815",115601,2016-05-10,"S2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,0,5,10,85,0,0,0,0,0,0,1,0,0,0,0,0,0
"8817",115601,2017-05-02,"S2",840,644,521,668,1091,1188,1372,961,556,NA,NA,NA,NA,NA,NA,NA,48,0,5,10,85,0,0,0,0,0,0,1,0,0,0,0,0,0
"8818",115601,2017-05-05,"S2",1101,911,806,960,1287,1457,1564,1147,763,NA,NA,NA,NA,NA,NA,NA,48,0,5,10,85,0,0,0,0,0,0,1,0,0,0,0,0,0
